date,scientist,rep,primary,primary_dose,secondary,secondary_dose,condition,vial,day,hour,status
3/10/2021,Abby,Spring 2021 exp 1,S.m,1,P.snee,0.01,S.m 1.0,18,1.416666667,34,1
3/10/2021,Abby,Spring 2021 exp 1,S.m,1,P.snee,0.01,S.m 1.0,18,1.916666667,46,1
3/10/2021,Abby,Spring 2021 exp 1,S.m,2,P.snee,0.01,S.m 2.0,19,1.083333333,26,1
3/10/2021,Abby,Spring 2021 exp 1,S.m,2,P.snee,0.01,S.m 2.0,19,1.166666667,28,1
3/10/2021,Abby,Spring 2021 exp 1,S.m,2,P.snee,0.01,S.m 2.0,19,1.166666667,28,1
3/10/2021,Abby,Spring 2021 exp 1,S.m,2,P.snee,0.01,S.m 2.0,19,1.166666667,28,1
3/10/2021,Abby,Spring 2021 exp 1,S.m,2,P.snee,0.01,S.m 2.0,19,1.333333333,32,1
3/10/2021,Abby,Spring 2021 exp 1,S.m,2,P.snee,0.01,S.m 2.0,19,1.916666667,46,0
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C1,0.833333,20,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C1,0.833333,20,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C1,0.833333,20,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C1,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C1,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C1,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C1,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C1,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C1,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C1,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C2,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C2,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C2,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C2,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C2,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C2,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C2,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C2,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C3,1,24,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C3,1.083333,26,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C3,1.166667,28,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C3,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C3,1.333333,32,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C3,1.333333,32,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C3,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C3,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C3,1.5,36,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C3,1.5,36,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C4,1.083333,26,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C4,1.083333,26,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C4,1.166667,28,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C4,1.166667,28,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C4,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C4,1.333333,32,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C4,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C4,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C4,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C4,1.5,36,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C5,1.083333,26,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C5,1.083333,26,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C5,1.166667,28,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C5,1.166667,28,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C5,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C5,1.333333,32,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C5,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C5,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C5,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C5,1.5,36,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C6,1.166667,28,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C6,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C6,1.333333,32,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C6,1.333333,32,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C6,1.333333,32,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C6,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,PBS,0,P.snee,0.01,PBS-P.snee Control,C6,1.5,36,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,1,0.916667,22,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,1,1,24,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,1,1.166667,28,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,1,1.166667,28,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,1,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,1,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,1,1.5,36,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,1,1.583333,38,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,1,1.916667,46,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,1,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,2,1,24,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,2,1,24,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.083333,26,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.083333,26,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.083333,26,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,2,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.166667,28,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.166667,28,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.166667,28,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,3,1.5,36,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,4,0.833333,20,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,4,1,24,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.083333,26,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.166667,28,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.166667,28,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.166667,28,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,4,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,5,0.916667,22,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.083333,26,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.333333,32,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.001,P.snee,0.01,S.m 0.001,5,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,6,0.916667,22,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.166667,28,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.166667,28,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.333333,32,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,6,1.583333,38,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.083333,26,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.166667,28,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.333333,32,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,7,1.5,36,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,7,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,7,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.083333,26,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.083333,26,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.166667,28,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.166667,28,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,8,1.583333,38,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.166667,28,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.166667,28,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.583333,38,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.583333,38,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,9,1.666667,40,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,10,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,10,1.333333,32,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,10,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,10,1.5,36,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,10,1.583333,38,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.01,P.snee,0.01,S.m 0.01,10,1.583333,38,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,11,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,11,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,11,1.333333,32,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,11,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,11,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,11,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,11,1.583333,38,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,11,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,11,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,11,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,12,0.833333,20,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,12,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,12,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,12,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,12,1.333333,32,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,12,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,12,1.666667,40,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,12,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,12,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,12,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,13,1.333333,32,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,13,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,13,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,13,1.5,36,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,13,1.583333,38,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,13,1.666667,40,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,13,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,13,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,13,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,13,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,14,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,14,1.333333,32,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,14,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,14,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,14,1.583333,38,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,14,1.583333,38,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,14,1.583333,38,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,14,1.666667,40,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,14,1.75,42,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,14,1.75,42,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,15,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,0.1,P.snee,0.01,S.m 0.1,15,1.5,36,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,1,P.snee,0.01,S.m 1.0,16,0.833333,20,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,1,P.snee,0.01,S.m 1.0,16,1.25,30,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,1,P.snee,0.01,S.m 1.0,16,1.333333,32,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,1,P.snee,0.01,S.m 1.0,16,1.333333,32,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,1,P.snee,0.01,S.m 1.0,16,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,1,P.snee,0.01,S.m 1.0,16,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,1,P.snee,0.01,S.m 1.0,16,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,S.m,1,P.snee,0.01,S.m 1.0,16,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,S.m,1,P.snee,0.01,S.m 1.0,16,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,S.m,1,P.snee,0.01,S.m 1.0,16,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,S.m,1,P.snee,0.01,S.m 1.0,17,1.083333,26,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,1,P.snee,0.01,S.m 1.0,17,1.333333,32,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,1,P.snee,0.01,S.m 1.0,17,1.333333,32,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,1,P.snee,0.01,S.m 1.0,17,1.333333,32,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,1,P.snee,0.01,S.m 1.0,17,1.416667,34,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,1,P.snee,0.01,S.m 1.0,17,1.666667,40,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,1,P.snee,0.01,S.m 1.0,17,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,S.m,1,P.snee,0.01,S.m 1.0,17,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,S.m,1,P.snee,0.01,S.m 1.0,17,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,S.m,1,P.snee,0.01,S.m 1.0,17,2,48,0
3/17/2021,Abby,Spring 2021 exp 2,S.m,1,P.snee,0.01,S.m 1.0,18,1.083333,26,1
3/17/2021,Abby,Spring 2021 exp 2,S.m,1,P.snee,0.01,S.m 1.0,18,1.166667,28,1
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,PBS,0,PBS-PBS Control,C1,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,PBS,0,PBS-PBS Control,C1,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,PBS,0,PBS-PBS Control,C1,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,PBS,0,PBS-PBS Control,C1,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,PBS,0,PBS-PBS Control,C1,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,PBS,0,PBS-PBS Control,C1,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,PBS,0,PBS-PBS Control,C1,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,PBS,0,PBS-PBS Control,C1,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,PBS,0,PBS-PBS Control,C1,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,PBS,0,PBS-PBS Control,C1,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,PBS,0,PBS-PBS Control,C2,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,PBS,0,PBS-PBS Control,C2,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,PBS,0,PBS-PBS Control,C2,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,PBS,0,PBS-PBS Control,C2,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,PBS,0,PBS-PBS Control,C2,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,PBS,0,PBS-PBS Control,C2,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,PBS,0,PBS-PBS Control,C2,2,48,0
3/31/2021,Abby,Spring 2021 exp 3,PBS,0,PBS,0,PBS-PBS Control,C2,2,48,0
