,date,scientist,rep,primary,secondary_dose,vial,day,status
492,6/19/2019,Abby,III,PBS,0.01,3,2,1
493,6/19/2019,Abby,III,PBS,0.01,3,7,0
494,6/19/2019,Abby,III,PBS,0.01,3,7,0
495,6/19/2019,Abby,III,PBS,0.1,4,1,1
496,6/19/2019,Abby,III,PBS,0.1,4,2,1
497,6/19/2019,Abby,III,PBS,0.1,5,1,1
498,6/19/2019,Abby,III,PBS,0.1,5,1,1
499,6/19/2019,Abby,III,PBS,0.1,5,2,1
500,6/19/2019,Abby,III,PBS,1,8,1,1
501,6/19/2019,Abby,III,PBS,1,8,1,1
502,6/19/2019,Abby,III,PBS,1,8,1,1
503,6/19/2019,Abby,III,PBS,1,8,1,1
504,6/19/2019,Abby,III,PBS,1,9,1,1
505,6/19/2019,Abby,III,PBS,1,9,1,1
506,6/19/2019,Abby,III,PBS,1,9,1,1
507,6/19/2019,Abby,III,PBS,1,9,1,1
508,6/19/2019,Abby,III,PBS,1,9,2,1
509,6/19/2019,Abby,III,PBS,2,10,1,1
510,6/19/2019,Abby,III,PBS,2,10,1,1
511,6/19/2019,Abby,III,PBS,2,10,1,1
512,6/19/2019,Abby,III,PBS,2,10,1,1
513,6/19/2019,Abby,III,PBS,2,10,1,1
514,6/19/2019,Abby,III,PBS,2,10,7,0
515,6/19/2019,Abby,III,PBS,2,11,1,1
516,6/19/2019,Abby,III,PBS,2,11,1,1
517,6/19/2019,Abby,III,PBS,2,11,1,1
518,6/19/2019,Abby,III,PBS,2,11,1,1
519,6/19/2019,Abby,III,PBS,2,11,1,1
520,6/19/2019,Abby,III,PBS,2,11,1,1
521,6/19/2019,Abby,III,PBS,2,11,1,1
522,6/19/2019,Abby,III,PBS,2,12,1,1
523,6/19/2019,Abby,III,PBS,2,12,1,1
524,6/19/2019,Abby,III,PBS,2,12,1,1
525,6/19/2019,Abby,III,PBS,2,12,1,1
526,6/19/2019,Abby,III,PBS,2,12,1,1
527,6/19/2019,Abby,III,PBS,2,12,1,1
528,6/19/2019,Abby,III,S.m,0.01,13,2,1
529,6/19/2019,Abby,III,S.m,0.01,13,7,0
530,6/19/2019,Abby,III,S.m,0.01,13,7,0
531,6/19/2019,Abby,III,S.m,0.01,13,7,0
532,6/19/2019,Abby,III,S.m,0.01,14,1,1
533,6/19/2019,Abby,III,S.m,0.01,14,3,1
534,6/19/2019,Abby,III,S.m,0.01,14,7,0
535,6/19/2019,Abby,III,S.m,0.01,14,7,0
536,6/19/2019,Abby,III,S.m,0.01,15,2,1
537,6/19/2019,Abby,III,S.m,0.01,15,4,1
538,6/19/2019,Abby,III,S.m,0.01,15,7,0
539,6/19/2019,Abby,III,S.m,0.1,16,2,1
540,6/19/2019,Abby,III,S.m,0.1,16,3,1
541,6/19/2019,Abby,III,S.m,0.1,16,7,0
542,6/19/2019,Abby,III,S.m,0.1,16,7,0
543,6/19/2019,Abby,III,S.m,0.1,16,7,0
544,6/19/2019,Abby,III,S.m,0.1,17,2,1
545,6/19/2019,Abby,III,S.m,0.1,17,7,0
546,6/19/2019,Abby,III,S.m,0.1,17,7,0
547,6/19/2019,Abby,III,S.m,0.1,17,7,0
548,6/19/2019,Abby,III,S.m,0.1,17,7,0
549,6/19/2019,Abby,III,S.m,0.1,17,7,0
550,6/19/2019,Abby,III,S.m,0.1,18,2,1
551,6/19/2019,Abby,III,S.m,0.1,18,6,1
552,6/19/2019,Abby,III,S.m,0.1,18,7,0
553,6/19/2019,Abby,III,S.m,0.1,18,7,0
554,6/19/2019,Abby,III,S.m,0.1,18,7,0
555,6/19/2019,Abby,III,S.m,0.1,18,7,0
556,6/19/2019,Abby,III,S.m,1,19,1,1
557,6/19/2019,Abby,III,S.m,1,19,1,1
558,6/19/2019,Abby,III,S.m,1,19,2,1
559,6/19/2019,Abby,III,S.m,1,19,4,1
560,6/19/2019,Abby,III,S.m,1,19,7,0
561,6/19/2019,Abby,III,S.m,1,20,1,1
562,6/19/2019,Abby,III,S.m,1,20,1,1
563,6/19/2019,Abby,III,S.m,1,20,7,0
564,6/19/2019,Abby,III,S.m,1,20,7,0
565,6/19/2019,Abby,III,S.m,1,21,1,1
566,6/19/2019,Abby,III,S.m,1,21,7,0
567,6/19/2019,Abby,III,S.m,1,21,7,0
568,6/19/2019,Abby,III,S.m,1,21,7,0
569,6/19/2019,Abby,III,S.m,1,21,7,0
570,6/19/2019,Abby,III,S.m,2,22,1,1
571,6/19/2019,Abby,III,S.m,2,22,2,1
572,6/19/2019,Abby,III,S.m,2,22,6,1
573,6/19/2019,Abby,III,S.m,2,22,7,0
574,6/19/2019,Abby,III,S.m,2,22,7,0
575,6/19/2019,Abby,III,S.m,2,23,2,1
576,6/19/2019,Abby,III,S.m,2,23,2,1
577,6/19/2019,Abby,III,S.m,2,23,4,1
578,6/19/2019,Abby,III,S.m,2,23,7,0
579,6/19/2019,Abby,III,S.m,2,23,7,0
580,6/19/2019,Abby,III,S.m,2,24,1,1
581,6/19/2019,Abby,III,S.m,2,24,2,1
582,6/19/2019,Abby,III,S.m,2,24,4,1
583,6/19/2019,Abby,III,S.m,2,24,7,0
584,6/19/2019,Abby,III,S.m,2,24,7,0
585,6/25/2019,Abby,IV,PBS,0.01,1,2,1
586,6/25/2019,Abby,IV,PBS,0.01,1,2,1
587,6/25/2019,Abby,IV,PBS,0.01,1,2,1
588,6/25/2019,Abby,IV,PBS,0.01,1,6,1
589,6/25/2019,Abby,IV,PBS,0.01,1,6,0
590,6/25/2019,Abby,IV,PBS,0.01,1,6,0
591,6/25/2019,Abby,IV,PBS,0.01,2,2,1
592,6/25/2019,Abby,IV,PBS,0.01,2,2,1
593,6/25/2019,Abby,IV,PBS,0.01,2,2,1
594,6/25/2019,Abby,IV,PBS,0.01,2,2,1
595,6/25/2019,Abby,IV,PBS,0.01,3,2,1
596,6/25/2019,Abby,IV,PBS,0.01,3,2,1
597,6/25/2019,Abby,IV,PBS,0.01,3,2,1
598,6/25/2019,Abby,IV,PBS,0.01,3,3,1
599,6/25/2019,Abby,IV,PBS,0.01,3,6,0
600,6/25/2019,Abby,IV,PBS,0.01,3,6,0
601,6/25/2019,Abby,IV,PBS,0.01,3,6,0
602,6/25/2019,Abby,IV,PBS,0.1,4,1,1
603,6/25/2019,Abby,IV,PBS,0.1,4,1,1
604,6/25/2019,Abby,IV,PBS,0.1,4,1,1
605,6/25/2019,Abby,IV,PBS,0.1,4,2,1
606,6/25/2019,Abby,IV,PBS,0.1,4,2,1
607,6/25/2019,Abby,IV,PBS,0.1,4,7,0
608,6/25/2019,Abby,IV,PBS,0.1,5,1,1
609,6/25/2019,Abby,IV,PBS,0.1,5,2,1
610,6/25/2019,Abby,IV,PBS,0.1,5,2,1
611,6/25/2019,Abby,IV,PBS,0.1,5,3,1
612,6/25/2019,Abby,IV,PBS,0.1,5,7,0
613,6/25/2019,Abby,IV,PBS,0.1,5,7,0
614,6/25/2019,Abby,IV,PBS,0.1,6,1,1
615,6/25/2019,Abby,IV,PBS,0.1,6,1,1
616,6/25/2019,Abby,IV,PBS,0.1,6,2,1
617,6/25/2019,Abby,IV,PBS,0.1,6,2,1
618,6/25/2019,Abby,IV,PBS,0.1,6,2,1
619,6/25/2019,Abby,IV,PBS,0.1,6,2,1
620,6/25/2019,Abby,IV,PBS,0.1,6,5,0
621,6/25/2019,Abby,IV,PBS,1,7,1,1
622,6/25/2019,Abby,IV,PBS,1,7,1,1
623,6/25/2019,Abby,IV,PBS,1,7,1,1
624,6/25/2019,Abby,IV,PBS,1,7,1,1
625,6/25/2019,Abby,IV,PBS,1,7,6,0
626,6/25/2019,Abby,IV,PBS,1,7,6,0
627,6/25/2019,Abby,IV,PBS,1,8,1,1
628,6/25/2019,Abby,IV,PBS,1,8,1,1
629,6/25/2019,Abby,IV,PBS,1,8,1,1
630,6/25/2019,Abby,IV,PBS,1,8,1,1
631,6/25/2019,Abby,IV,PBS,1,8,1,1
632,6/25/2019,Abby,IV,PBS,1,8,1,1
633,6/25/2019,Abby,IV,PBS,1,9,1,1
634,6/25/2019,Abby,IV,PBS,1,9,1,1
635,6/25/2019,Abby,IV,PBS,1,9,1,1
636,6/25/2019,Abby,IV,PBS,1,9,1,1
637,6/25/2019,Abby,IV,PBS,1,9,1,1
638,6/25/2019,Abby,IV,PBS,1,9,1,1
639,6/25/2019,Abby,IV,PBS,1,9,1,1
640,6/25/2019,Abby,IV,PBS,2,10,1,1
641,6/25/2019,Abby,IV,PBS,2,10,1,1
642,6/25/2019,Abby,IV,PBS,2,10,1,1
643,6/25/2019,Abby,IV,PBS,2,10,1,1
644,6/25/2019,Abby,IV,PBS,2,10,1,1
645,6/25/2019,Abby,IV,PBS,2,10,2,1
646,6/25/2019,Abby,IV,PBS,2,11,1,1
647,6/25/2019,Abby,IV,PBS,2,11,1,1
648,6/25/2019,Abby,IV,PBS,2,11,1,1
649,6/25/2019,Abby,IV,PBS,2,11,1,1
650,6/25/2019,Abby,IV,PBS,2,11,1,1
651,6/25/2019,Abby,IV,PBS,2,11,1,1
652,6/25/2019,Abby,IV,PBS,2,11,1,1
653,6/25/2019,Abby,IV,PBS,2,12,1,1
654,6/25/2019,Abby,IV,PBS,2,12,1,1
655,6/25/2019,Abby,IV,PBS,2,12,1,1
656,6/25/2019,Abby,IV,PBS,2,12,1,1
657,6/25/2019,Abby,IV,PBS,2,12,1,1
658,6/25/2019,Abby,IV,PBS,2,12,1,1
659,6/25/2019,Abby,IV,PBS,2,12,1,1
660,6/25/2019,Abby,IV,S.m,0.01,13,6,0
661,6/25/2019,Abby,IV,S.m,0.01,13,6,0
662,6/25/2019,Abby,IV,S.m,0.01,13,6,0
663,6/25/2019,Abby,IV,S.m,0.01,13,6,0
664,6/25/2019,Abby,IV,S.m,0.01,13,6,0
665,6/25/2019,Abby,IV,S.m,0.01,13,6,0
666,6/25/2019,Abby,IV,S.m,0.01,14,4,1
667,6/25/2019,Abby,IV,S.m,0.01,14,4,1
668,6/25/2019,Abby,IV,S.m,0.01,14,5,0
669,6/25/2019,Abby,IV,S.m,0.01,14,5,0
670,6/25/2019,Abby,IV,S.m,0.01,14,5,0
671,6/25/2019,Abby,IV,S.m,0.01,14,5,0
672,6/25/2019,Abby,IV,S.m,0.01,14,5,0
673,6/25/2019,Abby,IV,S.m,0.01,15,1,1
674,6/25/2019,Abby,IV,S.m,0.01,15,2,1
675,6/25/2019,Abby,IV,S.m,0.01,15,3,1
676,6/25/2019,Abby,IV,S.m,0.01,15,7,0
677,6/25/2019,Abby,IV,S.m,0.01,15,7,0
678,6/25/2019,Abby,IV,S.m,0.01,15,7,0
679,6/25/2019,Abby,IV,S.m,0.01,15,7,0
680,6/25/2019,Abby,IV,S.m,0.1,16,4,0
681,6/25/2019,Abby,IV,S.m,0.1,16,4,0
682,6/25/2019,Abby,IV,S.m,0.1,16,4,0
683,6/25/2019,Abby,IV,S.m,0.1,16,4,0
684,6/25/2019,Abby,IV,S.m,0.1,16,4,0
685,6/25/2019,Abby,IV,S.m,0.1,17,2,1
686,6/25/2019,Abby,IV,S.m,0.1,17,7,0
687,6/25/2019,Abby,IV,S.m,0.1,17,7,0
688,6/25/2019,Abby,IV,S.m,0.1,17,7,0
689,6/25/2019,Abby,IV,S.m,0.1,17,7,0
690,6/25/2019,Abby,IV,S.m,0.1,18,1,1
691,6/25/2019,Abby,IV,S.m,0.1,18,7,0
692,6/25/2019,Abby,IV,S.m,0.1,18,7,0
693,6/25/2019,Abby,IV,S.m,0.1,18,7,0
694,6/25/2019,Abby,IV,S.m,0.1,18,7,0
695,6/25/2019,Abby,IV,S.m,1,19,3,1
696,6/25/2019,Abby,IV,S.m,1,19,6,1
697,6/25/2019,Abby,IV,S.m,1,19,7,0
698,6/25/2019,Abby,IV,S.m,1,19,7,0
699,6/25/2019,Abby,IV,S.m,1,19,7,0
700,6/25/2019,Abby,IV,S.m,1,19,7,0
701,6/25/2019,Abby,IV,S.m,1,20,1,1
702,6/25/2019,Abby,IV,S.m,1,20,7,0
703,6/25/2019,Abby,IV,S.m,1,20,7,0
704,6/25/2019,Abby,IV,S.m,1,20,7,0
705,6/25/2019,Abby,IV,S.m,1,20,7,0
706,6/25/2019,Abby,IV,S.m,1,21,2,1
707,6/25/2019,Abby,IV,S.m,1,21,4,1
708,6/25/2019,Abby,IV,S.m,1,21,7,0
709,6/25/2019,Abby,IV,S.m,1,21,7,0
710,6/25/2019,Abby,IV,S.m,1,21,7,0
711,6/25/2019,Abby,IV,S.m,1,21,7,0
712,6/25/2019,Abby,IV,S.m,2,22,7,0
713,6/25/2019,Abby,IV,S.m,2,22,7,0
714,6/25/2019,Abby,IV,S.m,2,22,7,0
715,6/25/2019,Abby,IV,S.m,2,22,7,0
716,6/25/2019,Abby,IV,S.m,2,22,7,0
717,6/25/2019,Abby,IV,S.m,2,23,2,1
718,6/25/2019,Abby,IV,S.m,2,23,2,1
719,6/25/2019,Abby,IV,S.m,2,23,6,1
720,6/25/2019,Abby,IV,S.m,2,23,7,0
721,6/25/2019,Abby,IV,S.m,2,23,7,0
722,6/25/2019,Abby,IV,S.m,2,24,1,1
723,6/25/2019,Abby,IV,S.m,2,24,1,1
724,6/25/2019,Abby,IV,S.m,2,24,7,1
725,6/25/2019,Abby,IV,S.m,2,24,7,0
726,6/25/2019,Abby,IV,S.m,2,24,7,0
727,6/25/2019,Abby,IV,S.m,2,24,7,0
728,6/27/2019,Abby,V,PBS,0.01,1,1,1
729,6/27/2019,Abby,V,PBS,0.01,1,1,1
730,6/27/2019,Abby,V,PBS,0.01,1,7,0
731,6/27/2019,Abby,V,PBS,0.01,1,7,0
732,6/27/2019,Abby,V,PBS,0.01,1,7,0
733,6/27/2019,Abby,V,PBS,0.01,1,7,0
734,6/27/2019,Abby,V,PBS,0.01,1,7,0
735,6/27/2019,Abby,V,PBS,0.01,2,1,1
736,6/27/2019,Abby,V,PBS,0.01,2,1,1
737,6/27/2019,Abby,V,PBS,0.01,2,1,1
738,6/27/2019,Abby,V,PBS,0.01,2,1,1
739,6/27/2019,Abby,V,PBS,0.01,2,7,0
740,6/27/2019,Abby,V,PBS,0.01,2,7,0
741,6/27/2019,Abby,V,PBS,0.01,3,1,1
742,6/27/2019,Abby,V,PBS,0.01,3,1,1
743,6/27/2019,Abby,V,PBS,0.01,3,1,1
744,6/27/2019,Abby,V,PBS,0.01,3,1,1
745,6/27/2019,Abby,V,PBS,0.01,3,2,1
746,6/27/2019,Abby,V,PBS,0.01,3,7,0
747,6/27/2019,Abby,V,PBS,0.01,3,7,0
748,6/27/2019,Abby,V,PBS,0.1,4,1,1
749,6/27/2019,Abby,V,PBS,0.1,4,1,1
750,6/27/2019,Abby,V,PBS,0.1,4,3,1
751,6/27/2019,Abby,V,PBS,0.1,4,7,0
752,6/27/2019,Abby,V,PBS,0.1,4,7,0
753,6/27/2019,Abby,V,PBS,0.1,5,1,1
754,6/27/2019,Abby,V,PBS,0.1,5,1,1
755,6/27/2019,Abby,V,PBS,0.1,5,1,1
756,6/27/2019,Abby,V,PBS,0.1,5,1,1
757,6/27/2019,Abby,V,PBS,0.1,5,1,1
758,6/27/2019,Abby,V,PBS,0.1,5,1,1
759,6/27/2019,Abby,V,PBS,0.1,6,1,1
760,6/27/2019,Abby,V,PBS,0.1,6,1,1
761,6/27/2019,Abby,V,PBS,0.1,6,1,1
762,6/27/2019,Abby,V,PBS,0.1,6,1,1
763,6/27/2019,Abby,V,PBS,0.1,6,2,1
764,6/27/2019,Abby,V,PBS,0.1,6,7,0
765,6/27/2019,Abby,V,PBS,1,7,1,1
766,6/27/2019,Abby,V,PBS,1,7,1,1
767,6/27/2019,Abby,V,PBS,1,7,1,1
768,6/27/2019,Abby,V,PBS,1,7,1,1
769,6/27/2019,Abby,V,PBS,1,7,1,1
770,6/27/2019,Abby,V,PBS,1,7,1,1
771,6/27/2019,Abby,V,PBS,1,8,1,1
772,6/27/2019,Abby,V,PBS,1,8,1,1
773,6/27/2019,Abby,V,PBS,1,8,1,1
774,6/27/2019,Abby,V,PBS,1,8,1,1
775,6/27/2019,Abby,V,PBS,1,8,1,1
776,6/27/2019,Abby,V,PBS,1,8,1,1
777,6/27/2019,Abby,V,PBS,1,8,1,1
778,6/27/2019,Abby,V,PBS,1,9,1,1
779,6/27/2019,Abby,V,PBS,1,9,1,1
780,6/27/2019,Abby,V,PBS,1,9,1,1
781,6/27/2019,Abby,V,PBS,1,9,1,1
782,6/27/2019,Abby,V,PBS,1,9,1,1
783,6/27/2019,Abby,V,PBS,1,9,1,1
784,6/27/2019,Abby,V,PBS,1,9,1,1
785,6/27/2019,Abby,V,PBS,2,10,1,1
786,6/27/2019,Abby,V,PBS,2,10,1,1
787,6/27/2019,Abby,V,PBS,2,10,1,1
788,6/27/2019,Abby,V,PBS,2,10,1,1
789,6/27/2019,Abby,V,PBS,2,10,1,1
790,6/27/2019,Abby,V,PBS,2,10,1,1
791,6/27/2019,Abby,V,PBS,2,10,7,0
792,6/27/2019,Abby,V,PBS,2,11,1,1
793,6/27/2019,Abby,V,PBS,2,11,1,1
794,6/27/2019,Abby,V,PBS,2,11,1,1
795,6/27/2019,Abby,V,PBS,2,11,1,1
796,6/27/2019,Abby,V,PBS,2,11,1,1
797,6/27/2019,Abby,V,PBS,2,11,1,1
798,6/27/2019,Abby,V,PBS,2,12,1,1
799,6/27/2019,Abby,V,PBS,2,12,1,1
800,6/27/2019,Abby,V,PBS,2,12,1,1
801,6/27/2019,Abby,V,PBS,2,12,1,1
802,6/27/2019,Abby,V,PBS,2,12,1,1
803,6/27/2019,Abby,V,PBS,2,12,1,1
804,6/27/2019,Abby,V,S.m,0.01,13,1,1
805,6/27/2019,Abby,V,S.m,0.01,13,7,1
806,6/27/2019,Abby,V,S.m,0.01,13,7,0
807,6/27/2019,Abby,V,S.m,0.01,13,7,0
808,6/27/2019,Abby,V,S.m,0.01,13,7,0
809,6/27/2019,Abby,V,S.m,0.01,14,4,1
810,6/27/2019,Abby,V,S.m,0.01,14,6,1
811,6/27/2019,Abby,V,S.m,0.01,14,7,1
812,6/27/2019,Abby,V,S.m,0.01,14,7,1
813,6/27/2019,Abby,V,S.m,0.01,14,7,1
814,6/27/2019,Abby,V,S.m,0.01,15,1,1
815,6/27/2019,Abby,V,S.m,0.01,15,3,1
816,6/27/2019,Abby,V,S.m,0.01,15,7,0
817,6/27/2019,Abby,V,S.m,0.01,15,7,0
818,6/27/2019,Abby,V,S.m,0.01,15,7,0
819,6/27/2019,Abby,V,S.m,0.01,15,7,0
820,6/27/2019,Abby,V,S.m,0.1,16,1,1
821,6/27/2019,Abby,V,S.m,0.1,16,2,1
822,6/27/2019,Abby,V,S.m,0.1,16,3,1
823,6/27/2019,Abby,V,S.m,0.1,16,7,0
824,6/27/2019,Abby,V,S.m,0.1,17,1,1
825,6/27/2019,Abby,V,S.m,0.1,17,6,1
826,6/27/2019,Abby,V,S.m,0.1,17,7,0
827,6/27/2019,Abby,V,S.m,0.1,17,7,0
828,6/27/2019,Abby,V,S.m,0.1,17,7,0
829,6/27/2019,Abby,V,S.m,0.1,18,2,1
830,6/27/2019,Abby,V,S.m,0.1,18,7,0
831,6/27/2019,Abby,V,S.m,0.1,18,7,0
832,6/27/2019,Abby,V,S.m,0.1,18,7,0
833,6/27/2019,Abby,V,S.m,0.1,18,7,0
834,6/27/2019,Abby,V,S.m,1,19,2,1
835,6/27/2019,Abby,V,S.m,1,19,7,0
836,6/27/2019,Abby,V,S.m,1,19,7,0
837,6/27/2019,Abby,V,S.m,1,19,7,0
838,6/27/2019,Abby,V,S.m,1,19,7,0
839,6/27/2019,Abby,V,S.m,1,20,1,1
840,6/27/2019,Abby,V,S.m,1,20,1,1
841,6/27/2019,Abby,V,S.m,1,20,3,1
842,6/27/2019,Abby,V,S.m,1,20,7,0
843,6/27/2019,Abby,V,S.m,1,20,7,0
844,6/27/2019,Abby,V,S.m,1,21,1,1
845,6/27/2019,Abby,V,S.m,1,21,2,1
846,6/27/2019,Abby,V,S.m,1,21,2,1
847,6/27/2019,Abby,V,S.m,1,21,7,0
848,6/27/2019,Abby,V,S.m,2,22,3,1
849,6/27/2019,Abby,V,S.m,2,22,7,0
850,6/27/2019,Abby,V,S.m,2,22,7,0
851,6/27/2019,Abby,V,S.m,2,22,7,0
852,6/27/2019,Abby,V,S.m,2,23,2,1
853,6/27/2019,Abby,V,S.m,2,23,5,1
854,6/27/2019,Abby,V,S.m,2,23,5,1
855,6/27/2019,Abby,V,S.m,2,23,7,1
856,6/27/2019,Abby,V,S.m,2,23,7,0
857,6/27/2019,Abby,V,S.m,2,24,2,1
858,6/27/2019,Abby,V,S.m,2,24,2,1
859,6/27/2019,Abby,V,S.m,2,24,5,1
860,6/27/2019,Abby,V,S.m,2,24,7,1
861,6/27/2019,Abby,V,S.m,2,24,7,0
862,1/30/2020,Abby,SM-P.rett_1,PBS,0,C1,19,1
863,1/30/2020,Abby,SM-P.rett_1,PBS,0,C1,21,0
864,1/30/2020,Abby,SM-P.rett_1,PBS,0,C1,21,0
865,1/30/2020,Abby,SM-P.rett_1,PBS,0,C1,21,0
866,1/30/2020,Abby,SM-P.rett_1,PBS,0,C1,21,0
867,1/30/2020,Abby,SM-P.rett_1,PBS,0,C1,21,0
868,1/30/2020,Abby,SM-P.rett_1,PBS,0,C1,21,0
869,1/30/2020,Abby,SM-P.rett_1,PBS,0,C1,21,0
870,1/30/2020,Abby,SM-P.rett_1,PBS,0,C1,21,0
871,1/30/2020,Abby,SM-P.rett_1,PBS,0,C2,2,1
872,1/30/2020,Abby,SM-P.rett_1,PBS,0,C2,5,1
873,1/30/2020,Abby,SM-P.rett_1,PBS,0,C2,21,0
874,1/30/2020,Abby,SM-P.rett_1,PBS,0,C2,21,0
875,1/30/2020,Abby,SM-P.rett_1,PBS,0,C2,21,0
876,1/30/2020,Abby,SM-P.rett_1,PBS,0,C2,21,0
877,1/30/2020,Abby,SM-P.rett_1,PBS,0,C2,21,0
878,1/30/2020,Abby,SM-P.rett_1,PBS,0,C2,21,0
879,1/30/2020,Abby,SM-P.rett_1,PBS,0,C2,21,0
880,1/30/2020,Abby,SM-P.rett_1,PBS,0.1,1,1,1
881,1/30/2020,Abby,SM-P.rett_1,PBS,0.1,1,1,1
882,1/30/2020,Abby,SM-P.rett_1,PBS,0.1,1,1,1
883,1/30/2020,Abby,SM-P.rett_1,PBS,0.1,1,1,1
884,1/30/2020,Abby,SM-P.rett_1,PBS,0.1,1,1,1
885,1/30/2020,Abby,SM-P.rett_1,PBS,0.1,1,1,1
886,1/30/2020,Abby,SM-P.rett_1,PBS,0.1,1,1,1
887,1/30/2020,Abby,SM-P.rett_1,PBS,0.1,1,3,1
888,1/30/2020,Abby,SM-P.rett_1,PBS,0.1,1,5,1
889,1/30/2020,Abby,SM-P.rett_1,PBS,0.1,1,14,1
890,1/30/2020,Abby,SM-P.rett_1,PBS,0.1,2,1,1
891,1/30/2020,Abby,SM-P.rett_1,PBS,0.1,2,1,1
892,1/30/2020,Abby,SM-P.rett_1,PBS,0.1,2,1,1
893,1/30/2020,Abby,SM-P.rett_1,PBS,0.1,2,1,1
894,1/30/2020,Abby,SM-P.rett_1,PBS,0.1,2,1,1
895,1/30/2020,Abby,SM-P.rett_1,PBS,0.1,2,8,1
896,1/30/2020,Abby,SM-P.rett_1,PBS,0.1,2,11,1
897,1/30/2020,Abby,SM-P.rett_1,PBS,0.1,2,14,1
898,1/30/2020,Abby,SM-P.rett_1,PBS,0.1,2,17,1
899,1/30/2020,Abby,SM-P.rett_1,PBS,0.1,2,18,1
900,1/30/2020,Abby,SM-P.rett_1,PBS,0.1,3,1,1
901,1/30/2020,Abby,SM-P.rett_1,PBS,0.1,3,1,1
902,1/30/2020,Abby,SM-P.rett_1,PBS,0.1,3,1,1
903,1/30/2020,Abby,SM-P.rett_1,PBS,0.1,3,1,1
904,1/30/2020,Abby,SM-P.rett_1,PBS,0.1,3,4,1
905,1/30/2020,Abby,SM-P.rett_1,PBS,0.1,3,13,1
906,1/30/2020,Abby,SM-P.rett_1,PBS,0.1,3,13,1
907,1/30/2020,Abby,SM-P.rett_1,PBS,0.1,3,13,1
908,1/30/2020,Abby,SM-P.rett_1,PBS,0.1,3,13,1
909,1/30/2020,Abby,SM-P.rett_1,PBS,1,4,1,1
910,1/30/2020,Abby,SM-P.rett_1,PBS,1,4,1,1
911,1/30/2020,Abby,SM-P.rett_1,PBS,1,4,1,1
912,1/30/2020,Abby,SM-P.rett_1,PBS,1,4,1,1
913,1/30/2020,Abby,SM-P.rett_1,PBS,1,4,1,1
914,1/30/2020,Abby,SM-P.rett_1,PBS,1,4,1,1
915,1/30/2020,Abby,SM-P.rett_1,PBS,1,4,1,1
916,1/30/2020,Abby,SM-P.rett_1,PBS,1,4,1,1
917,1/30/2020,Abby,SM-P.rett_1,PBS,1,4,1,1
918,1/30/2020,Abby,SM-P.rett_1,PBS,1,4,1,1
919,1/30/2020,Abby,SM-P.rett_1,PBS,1,5,1,1
920,1/30/2020,Abby,SM-P.rett_1,PBS,1,5,1,1
921,1/30/2020,Abby,SM-P.rett_1,PBS,1,5,1,1
922,1/30/2020,Abby,SM-P.rett_1,PBS,1,5,1,1
923,1/30/2020,Abby,SM-P.rett_1,PBS,1,5,1,1
924,1/30/2020,Abby,SM-P.rett_1,PBS,1,5,1,1
925,1/30/2020,Abby,SM-P.rett_1,PBS,1,5,1,1
926,1/30/2020,Abby,SM-P.rett_1,PBS,1,5,1,1
927,1/30/2020,Abby,SM-P.rett_1,PBS,1,5,1,1
928,1/30/2020,Abby,SM-P.rett_1,PBS,1,5,1,1
929,1/30/2020,Abby,SM-P.rett_1,PBS,1,6,1,1
930,1/30/2020,Abby,SM-P.rett_1,PBS,1,6,1,1
931,1/30/2020,Abby,SM-P.rett_1,PBS,1,6,1,1
932,1/30/2020,Abby,SM-P.rett_1,PBS,1,6,1,1
933,1/30/2020,Abby,SM-P.rett_1,PBS,1,6,1,1
934,1/30/2020,Abby,SM-P.rett_1,PBS,1,6,1,1
935,1/30/2020,Abby,SM-P.rett_1,PBS,1,6,1,1
936,1/30/2020,Abby,SM-P.rett_1,PBS,2,7,1,1
937,1/30/2020,Abby,SM-P.rett_1,PBS,2,7,1,1
938,1/30/2020,Abby,SM-P.rett_1,PBS,2,7,1,1
939,1/30/2020,Abby,SM-P.rett_1,PBS,2,7,1,1
940,1/30/2020,Abby,SM-P.rett_1,PBS,2,7,1,1
941,1/30/2020,Abby,SM-P.rett_1,PBS,2,7,1,1
942,1/30/2020,Abby,SM-P.rett_1,PBS,2,7,1,1
943,1/30/2020,Abby,SM-P.rett_1,PBS,2,7,1,1
944,1/30/2020,Abby,SM-P.rett_1,PBS,2,7,1,1
945,1/30/2020,Abby,SM-P.rett_1,PBS,2,7,1,1
946,1/30/2020,Abby,SM-P.rett_1,PBS,2,8,1,1
947,1/30/2020,Abby,SM-P.rett_1,PBS,2,8,1,1
948,1/30/2020,Abby,SM-P.rett_1,PBS,2,8,1,1
949,1/30/2020,Abby,SM-P.rett_1,PBS,2,8,1,1
950,1/30/2020,Abby,SM-P.rett_1,PBS,2,8,1,1
951,1/30/2020,Abby,SM-P.rett_1,PBS,2,8,1,1
952,1/30/2020,Abby,SM-P.rett_1,PBS,2,8,1,1
953,1/30/2020,Abby,SM-P.rett_1,PBS,2,8,1,1
954,1/30/2020,Abby,SM-P.rett_1,PBS,2,8,1,1
955,1/30/2020,Abby,SM-P.rett_1,PBS,2,8,1,1
956,1/30/2020,Abby,SM-P.rett_1,PBS,2,9,1,1
957,1/30/2020,Abby,SM-P.rett_1,PBS,2,9,1,1
958,1/30/2020,Abby,SM-P.rett_1,PBS,2,9,1,1
