scientist,rep,primary,secondary_dose,vial,day,status,alive3,X0.hour,X10.hour,log10_10hour,bin_primary,bin_alive3
Abby,I,PBS,0.1,8,1,1,FALSE,2083,755333.3333,5.878138651,0,0
Abby,I,PBS,0.1,8,1,1,FALSE,2083,755333.3333,5.878138651,0,0
Abby,I,PBS,0.1,8,1,1,FALSE,2083,755333.3333,5.878138651,0,0
Abby,I,PBS,0.1,8,1,1,FALSE,2083,755333.3333,5.878138651,0,0
Abby,I,PBS,0.1,8,1,1,FALSE,2083,755333.3333,5.878138651,0,0
Abby,I,PBS,0.1,9,1,1,FALSE,2083,755333.3333,5.878138651,0,0
Abby,I,PBS,0.1,9,1,1,FALSE,2083,755333.3333,5.878138651,0,0
Abby,I,PBS,0.1,9,1,1,FALSE,2083,755333.3333,5.878138651,0,0
Abby,I,PBS,0.1,9,6,1,TRUE,2083,755333.3333,5.878138651,0,1
Abby,I,PBS,0.1,9,7,0,TRUE,2083,755333.3333,5.878138651,0,1
Abby,I,PBS,0.1,9,7,0,TRUE,2083,755333.3333,5.878138651,0,1
Abby,I,PBS,0.1,9,7,0,TRUE,2083,755333.3333,5.878138651,0,1
Abby,I,PBS,1,10,1,1,FALSE,6851,6142200,6.788323954,0,0
Abby,I,PBS,1,10,1,1,FALSE,6851,6142200,6.788323954,0,0
Abby,I,PBS,1,10,1,1,FALSE,6851,6142200,6.788323954,0,0
Abby,I,PBS,1,10,1,1,FALSE,6851,6142200,6.788323954,0,0
Abby,I,PBS,1,10,1,1,FALSE,6851,6142200,6.788323954,0,0
Abby,I,PBS,1,10,1,1,FALSE,6851,6142200,6.788323954,0,0
Abby,I,PBS,1,10,1,1,FALSE,6851,6142200,6.788323954,0,0
Abby,I,PBS,1,11,1,1,FALSE,6851,6142200,6.788323954,0,0
Abby,I,PBS,1,11,1,1,FALSE,6851,6142200,6.788323954,0,0
Abby,I,PBS,1,11,1,1,FALSE,6851,6142200,6.788323954,0,0
Abby,I,PBS,1,12,1,1,FALSE,6851,6142200,6.788323954,0,0
Abby,I,PBS,1,12,1,1,FALSE,6851,6142200,6.788323954,0,0
Abby,I,PBS,1,12,1,1,FALSE,6851,6142200,6.788323954,0,0
Abby,I,PBS,1,12,1,1,FALSE,6851,6142200,6.788323954,0,0
Abby,I,PBS,1,12,1,1,FALSE,6851,6142200,6.788323954,0,0
Abby,I,PBS,1,12,1,1,FALSE,6851,6142200,6.788323954,0,0
Abby,I,PBS,1,12,1,1,FALSE,6851,6142200,6.788323954,0,0
Abby,I,E.fae,0.001,13,3,1,FALSE,46,93333.33333,4.970036777,1,0
Abby,I,E.fae,0.001,13,4,1,TRUE,46,93333.33333,4.970036777,1,1
Abby,I,E.fae,0.001,13,7,0,TRUE,46,93333.33333,4.970036777,1,1
Abby,I,E.fae,0.001,13,7,0,TRUE,46,93333.33333,4.970036777,1,1
Abby,I,E.fae,0.001,13,7,0,TRUE,46,93333.33333,4.970036777,1,1
Abby,I,E.fae,0.001,14,3,1,FALSE,46,93333.33333,4.970036777,1,0
Abby,I,E.fae,0.001,14,7,0,TRUE,46,93333.33333,4.970036777,1,1
Abby,I,E.fae,0.001,14,7,0,TRUE,46,93333.33333,4.970036777,1,1
Abby,I,E.fae,0.001,15,1,1,FALSE,46,93333.33333,4.970036777,1,0
Abby,I,E.fae,0.001,15,2,1,FALSE,46,93333.33333,4.970036777,1,0
Abby,I,E.fae,0.001,15,2,1,FALSE,46,93333.33333,4.970036777,1,0
Abby,I,E.fae,0.001,15,7,0,TRUE,46,93333.33333,4.970036777,1,1
Abby,I,E.fae,0.01,16,1,1,FALSE,228,101500,5.006466042,1,0
Abby,I,E.fae,0.01,16,4,1,TRUE,228,101500,5.006466042,1,1
Abby,I,E.fae,0.01,16,7,0,TRUE,228,101500,5.006466042,1,1
Abby,I,E.fae,0.01,17,1,1,FALSE,228,101500,5.006466042,1,0
Abby,I,E.fae,0.01,17,2,1,FALSE,228,101500,5.006466042,1,0
Abby,I,E.fae,0.01,17,7,0,TRUE,228,101500,5.006466042,1,1
Abby,I,E.fae,0.01,17,7,0,TRUE,228,101500,5.006466042,1,1
Abby,I,E.fae,0.01,17,7,0,TRUE,228,101500,5.006466042,1,1
Abby,I,E.fae,0.01,18,1,1,FALSE,228,101500,5.006466042,1,0
Abby,I,E.fae,0.01,18,4,1,TRUE,228,101500,5.006466042,1,1
Abby,I,E.fae,0.01,18,6,1,TRUE,228,101500,5.006466042,1,1
Abby,I,E.fae,0.01,18,7,0,TRUE,228,101500,5.006466042,1,1
Abby,I,E.fae,0.01,18,7,0,TRUE,228,101500,5.006466042,1,1
Abby,I,E.fae,0.1,19,1,1,FALSE,1818,199333.3333,5.299579929,1,0
Abby,I,E.fae,0.1,20,1,1,FALSE,1818,199333.3333,5.299579929,1,0
Abby,I,E.fae,0.1,20,2,1,FALSE,1818,199333.3333,5.299579929,1,0
Abby,I,E.fae,0.1,21,5,1,TRUE,1818,199333.3333,5.299579929,1,1
Abby,I,E.fae,0.1,21,7,0,TRUE,1818,199333.3333,5.299579929,1,1
Abby,I,E.fae,0.1,21,7,0,TRUE,1818,199333.3333,5.299579929,1,1
Abby,I,E.fae,1,22,1,1,FALSE,8518,2998333.333,6.476879913,1,0
Abby,I,E.fae,1,22,1,1,FALSE,8518,2998333.333,6.476879913,1,0
Abby,I,E.fae,1,22,5,1,TRUE,8518,2998333.333,6.476879913,1,1
Abby,I,E.fae,1,23,1,1,FALSE,8518,2998333.333,6.476879913,1,0
Abby,I,E.fae,1,23,2,1,FALSE,8518,2998333.333,6.476879913,1,0
Abby,I,E.fae,1,23,5,1,TRUE,8518,2998333.333,6.476879913,1,1
Abby,I,E.fae,1,23,5,1,TRUE,8518,2998333.333,6.476879913,1,1
Abby,I,E.fae,1,24,1,1,FALSE,8518,2998333.333,6.476879913,1,0
Abby,I,E.fae,1,24,1,1,FALSE,8518,2998333.333,6.476879913,1,0
Abby,I,E.fae,1,24,1,1,FALSE,8518,2998333.333,6.476879913,1,0
Abby,I,E.fae,1,24,1,1,FALSE,8518,2998333.333,6.476879913,1,0
Abby,I,E.fae,1,24,1,1,FALSE,8518,2998333.333,6.476879913,1,0
Abby,II,PBS,0.001,1,2,1,FALSE,62,31200,4.494154594,0,0
Abby,II,PBS,0.001,1,2,1,FALSE,62,31200,4.494154594,0,0
Abby,II,PBS,0.001,1,7,0,TRUE,62,31200,4.494154594,0,1
Abby,II,PBS,0.001,1,7,0,TRUE,62,31200,4.494154594,0,1
Abby,II,PBS,0.001,1,7,0,TRUE,62,31200,4.494154594,0,1
Abby,II,PBS,0.001,1,7,0,TRUE,62,31200,4.494154594,0,1
Abby,II,PBS,0.001,2,1,1,FALSE,62,31200,4.494154594,0,0
Abby,II,PBS,0.001,2,2,1,FALSE,62,31200,4.494154594,0,0
Abby,II,PBS,0.001,2,2,1,FALSE,62,31200,4.494154594,0,0
Abby,II,PBS,0.001,2,2,1,FALSE,62,31200,4.494154594,0,0
Abby,II,PBS,0.001,2,2,1,FALSE,62,31200,4.494154594,0,0
Abby,II,PBS,0.001,2,7,0,TRUE,62,31200,4.494154594,0,1
Abby,II,PBS,0.001,2,7,0,TRUE,62,31200,4.494154594,0,1
Abby,II,PBS,0.001,2,7,0,TRUE,62,31200,4.494154594,0,1
Abby,II,PBS,0.001,3,1,1,FALSE,62,31200,4.494154594,0,0
Abby,II,PBS,0.001,3,2,1,FALSE,62,31200,4.494154594,0,0
Abby,II,PBS,0.001,3,2,1,FALSE,62,31200,4.494154594,0,0
Abby,II,PBS,0.001,3,2,1,FALSE,62,31200,4.494154594,0,0
Abby,II,PBS,0.001,3,4,1,TRUE,62,31200,4.494154594,0,1
Abby,II,PBS,0.001,3,4,1,TRUE,62,31200,4.494154594,0,1
Abby,II,PBS,0.001,3,7,0,TRUE,62,31200,4.494154594,0,1
Abby,II,PBS,0.01,4,1,1,FALSE,226,94000,4.973127854,0,0
Abby,II,PBS,0.01,4,2,1,FALSE,226,94000,4.973127854,0,0
Abby,II,PBS,0.01,4,2,1,FALSE,226,94000,4.973127854,0,0
Abby,II,PBS,0.01,4,7,1,TRUE,226,94000,4.973127854,0,1
Abby,II,PBS,0.01,4,7,1,TRUE,226,94000,4.973127854,0,1
Abby,II,PBS,0.01,4,7,0,TRUE,226,94000,4.973127854,0,1
Abby,II,PBS,0.01,4,7,0,TRUE,226,94000,4.973127854,0,1
Abby,II,PBS,0.01,5,1,1,FALSE,226,94000,4.973127854,0,0
Abby,II,PBS,0.01,5,4,1,TRUE,226,94000,4.973127854,0,1
Abby,II,PBS,0.01,5,7,0,TRUE,226,94000,4.973127854,0,1
Abby,II,PBS,0.01,5,7,0,TRUE,226,94000,4.973127854,0,1
Abby,II,PBS,0.01,5,7,0,TRUE,226,94000,4.973127854,0,1
Abby,II,PBS,0.01,5,7,0,TRUE,226,94000,4.973127854,0,1
Abby,II,PBS,0.01,6,1,1,FALSE,226,94000,4.973127854,0,0
Abby,II,PBS,0.01,6,2,1,FALSE,226,94000,4.973127854,0,0
Abby,II,PBS,0.01,6,2,1,FALSE,226,94000,4.973127854,0,0
Abby,II,PBS,0.01,6,7,0,TRUE,226,94000,4.973127854,0,1
Abby,II,PBS,0.01,6,7,0,TRUE,226,94000,4.973127854,0,1
Abby,II,PBS,0.01,6,7,0,TRUE,226,94000,4.973127854,0,1
Abby,II,PBS,0.01,6,7,0,TRUE,226,94000,4.973127854,0,1
Abby,II,PBS,0.01,6,7,0,TRUE,226,94000,4.973127854,0,1
Abby,II,PBS,0.1,7,1,1,FALSE,1666,750333.3333,5.87525424,0,0
Abby,II,PBS,0.1,7,1,1,FALSE,1666,750333.3333,5.87525424,0,0
Abby,II,PBS,0.1,7,2,1,FALSE,1666,750333.3333,5.87525424,0,0
Abby,II,PBS,0.1,7,7,0,TRUE,1666,750333.3333,5.87525424,0,1
Abby,II,PBS,0.1,7,7,0,TRUE,1666,750333.3333,5.87525424,0,1
Abby,II,PBS,0.1,7,7,0,TRUE,1666,750333.3333,5.87525424,0,1
Abby,II,PBS,0.1,7,7,0,TRUE,1666,750333.3333,5.87525424,0,1
Abby,II,PBS,0.1,8,1,1,FALSE,1666,750333.3333,5.87525424,0,0
Abby,II,PBS,0.1,8,1,1,FALSE,1666,750333.3333,5.87525424,0,0
Abby,II,PBS,0.1,8,1,1,FALSE,1666,750333.3333,5.87525424,0,0
Abby,II,PBS,0.1,8,1,1,FALSE,1666,750333.3333,5.87525424,0,0
Abby,II,PBS,0.1,8,7,0,TRUE,1666,750333.3333,5.87525424,0,1
Abby,II,PBS,0.1,8,7,0,TRUE,1666,750333.3333,5.87525424,0,1
Abby,II,PBS,0.1,8,7,0,TRUE,1666,750333.3333,5.87525424,0,1
Abby,II,PBS,0.1,8,7,0,TRUE,1666,750333.3333,5.87525424,0,1
Abby,II,PBS,0.1,9,1,1,FALSE,1666,750333.3333,5.87525424,0,0
Abby,II,PBS,0.1,9,2,1,FALSE,1666,750333.3333,5.87525424,0,0
Abby,II,PBS,0.1,9,4,1,TRUE,1666,750333.3333,5.87525424,0,1
Abby,II,PBS,0.1,9,7,0,TRUE,1666,750333.3333,5.87525424,0,1
Abby,II,PBS,0.1,9,7,0,TRUE,1666,750333.3333,5.87525424,0,1
Abby,II,PBS,0.1,9,7,0,TRUE,1666,750333.3333,5.87525424,0,1
Abby,II,PBS,0.1,9,7,0,TRUE,1666,750333.3333,5.87525424,0,1
Abby,II,PBS,1,10,1,1,FALSE,9444,3057666.667,6.485390139,0,0
Abby,II,PBS,1,10,1,1,FALSE,9444,3057666.667,6.485390139,0,0
Abby,II,PBS,1,10,1,1,FALSE,9444,3057666.667,6.485390139,0,0
Abby,II,PBS,1,10,1,1,FALSE,9444,3057666.667,6.485390139,0,0
Abby,II,PBS,1,10,7,0,TRUE,9444,3057666.667,6.485390139,0,1
Abby,II,PBS,1,11,1,1,FALSE,9444,3057666.667,6.485390139,0,0
Abby,II,PBS,1,11,1,1,FALSE,9444,3057666.667,6.485390139,0,0
Abby,II,PBS,1,11,1,1,FALSE,9444,3057666.667,6.485390139,0,0
Abby,II,PBS,1,11,1,1,FALSE,9444,3057666.667,6.485390139,0,0
Abby,II,PBS,1,11,1,1,FALSE,9444,3057666.667,6.485390139,0,0
Abby,II,PBS,1,11,1,1,FALSE,9444,3057666.667,6.485390139,0,0
Abby,II,PBS,1,11,3,1,FALSE,9444,3057666.667,6.485390139,0,0
Abby,II,PBS,1,11,7,0,TRUE,9444,3057666.667,6.485390139,0,1
Abby,II,PBS,1,12,1,1,FALSE,9444,3057666.667,6.485390139,0,0
Abby,II,PBS,1,12,1,1,FALSE,9444,3057666.667,6.485390139,0,0
Abby,II,PBS,1,12,1,1,FALSE,9444,3057666.667,6.485390139,0,0
Abby,II,PBS,1,12,1,1,FALSE,9444,3057666.667,6.485390139,0,0
Abby,II,PBS,1,12,1,1,FALSE,9444,3057666.667,6.485390139,0,0
Abby,II,PBS,1,12,2,1,FALSE,9444,3057666.667,6.485390139,0,0
Abby,II,PBS,1,12,7,0,TRUE,9444,3057666.667,6.485390139,0,1
Abby,II,E.fae,0.001,13,1,1,FALSE,62,13600,4.133538908,1,0
Abby,II,E.fae,0.001,13,7,0,TRUE,62,13600,4.133538908,1,1
Abby,II,E.fae,0.001,13,7,0,TRUE,62,13600,4.133538908,1,1
Abby,II,E.fae,0.001,13,7,0,TRUE,62,13600,4.133538908,1,1
Abby,II,E.fae,0.001,13,7,0,TRUE,62,13600,4.133538908,1,1
Abby,II,E.fae,0.001,14,2,1,FALSE,62,13600,4.133538908,1,0
Abby,II,E.fae,0.001,14,7,1,TRUE,62,13600,4.133538908,1,1
Abby,II,E.fae,0.001,14,7,0,TRUE,62,13600,4.133538908,1,1
Abby,II,E.fae,0.001,14,7,0,TRUE,62,13600,4.133538908,1,1
Abby,II,E.fae,0.001,14,7,0,TRUE,62,13600,4.133538908,1,1
Abby,II,E.fae,0.001,14,7,0,TRUE,62,13600,4.133538908,1,1
Abby,II,E.fae,0.001,14,7,0,TRUE,62,13600,4.133538908,1,1
Abby,II,E.fae,0.001,14,7,0,TRUE,62,13600,4.133538908,1,1
Abby,II,E.fae,0.001,15,3,1,FALSE,62,13600,4.133538908,1,0
Abby,II,E.fae,0.001,15,7,0,TRUE,62,13600,4.133538908,1,1
Abby,II,E.fae,0.001,15,7,0,TRUE,62,13600,4.133538908,1,1
Abby,II,E.fae,0.001,15,7,0,TRUE,62,13600,4.133538908,1,1
Abby,II,E.fae,0.001,15,7,0,TRUE,62,13600,4.133538908,1,1
Abby,II,E.fae,0.001,15,7,0,TRUE,62,13600,4.133538908,1,1
Abby,II,E.fae,0.01,16,7,0,TRUE,266,112800,5.0523091,1,1
Abby,II,E.fae,0.01,16,7,0,TRUE,266,112800,5.0523091,1,1
Abby,II,E.fae,0.01,16,7,0,TRUE,266,112800,5.0523091,1,1
Abby,II,E.fae,0.01,16,7,0,TRUE,266,112800,5.0523091,1,1
Abby,II,E.fae,0.01,16,7,0,TRUE,266,112800,5.0523091,1,1
Abby,II,E.fae,0.01,16,7,0,TRUE,266,112800,5.0523091,1,1
Abby,II,E.fae,0.01,17,1,1,FALSE,266,112800,5.0523091,1,0
Abby,II,E.fae,0.01,17,7,0,TRUE,266,112800,5.0523091,1,1
Abby,II,E.fae,0.01,17,7,0,TRUE,266,112800,5.0523091,1,1
Abby,II,E.fae,0.01,17,7,0,TRUE,266,112800,5.0523091,1,1
Abby,II,E.fae,0.01,18,1,1,FALSE,266,112800,5.0523091,1,0
Abby,II,E.fae,0.01,18,4,1,TRUE,266,112800,5.0523091,1,1
Abby,II,E.fae,0.01,18,5,1,TRUE,266,112800,5.0523091,1,1
Abby,II,E.fae,0.01,18,7,0,TRUE,266,112800,5.0523091,1,1
Abby,II,E.fae,0.01,18,7,0,TRUE,266,112800,5.0523091,1,1
Abby,II,E.fae,0.01,18,7,0,TRUE,266,112800,5.0523091,1,1
Abby,II,E.fae,0.1,19,1,1,FALSE,1666,418400,5.621591676,1,0
Abby,II,E.fae,0.1,19,3,1,FALSE,1666,418400,5.621591676,1,0
Abby,II,E.fae,0.1,19,7,0,TRUE,1666,418400,5.621591676,1,1
Abby,II,E.fae,0.1,19,7,0,TRUE,1666,418400,5.621591676,1,1
Abby,II,E.fae,0.1,19,7,0,TRUE,1666,418400,5.621591676,1,1
Abby,II,E.fae,0.1,20,1,1,FALSE,1666,418400,5.621591676,1,0
Abby,II,E.fae,0.1,20,2,1,FALSE,1666,418400,5.621591676,1,0
Abby,II,E.fae,0.1,20,2,1,FALSE,1666,418400,5.621591676,1,0
Abby,II,E.fae,0.1,20,2,1,FALSE,1666,418400,5.621591676,1,0
Abby,II,E.fae,0.1,20,7,0,TRUE,1666,418400,5.621591676,1,1
Abby,II,E.fae,0.1,21,1,1,FALSE,1666,418400,5.621591676,1,0
Abby,II,E.fae,0.1,21,1,1,FALSE,1666,418400,5.621591676,1,0
Abby,II,E.fae,0.1,21,7,1,TRUE,1666,418400,5.621591676,1,1
Abby,II,E.fae,0.1,21,7,0,TRUE,1666,418400,5.621591676,1,1
Abby,II,E.fae,0.1,21,7,0,TRUE,1666,418400,5.621591676,1,1
Abby,II,E.fae,0.1,21,7,0,TRUE,1666,418400,5.621591676,1,1
Abby,II,E.fae,1,22,1,1,FALSE,9444,4263200,6.629735707,1,0
Abby,II,E.fae,1,22,1,1,FALSE,9444,4263200,6.629735707,1,0
Abby,II,E.fae,1,22,1,1,FALSE,9444,4263200,6.629735707,1,0
Abby,II,E.fae,1,22,1,1,FALSE,9444,4263200,6.629735707,1,0
Abby,II,E.fae,1,22,2,1,FALSE,9444,4263200,6.629735707,1,0
Abby,II,E.fae,1,23,1,1,FALSE,9444,4263200,6.629735707,1,0
Abby,II,E.fae,1,23,1,1,FALSE,9444,4263200,6.629735707,1,0
Abby,II,E.fae,1,23,1,1,FALSE,9444,4263200,6.629735707,1,0
Abby,II,E.fae,1,23,4,1,TRUE,9444,4263200,6.629735707,1,1
Abby,II,E.fae,1,23,4,1,TRUE,9444,4263200,6.629735707,1,1
Abby,II,E.fae,1,23,7,0,TRUE,9444,4263200,6.629735707,1,1
Abby,II,E.fae,1,24,1,1,FALSE,9444,4263200,6.629735707,1,0
Abby,II,E.fae,1,24,1,1,FALSE,9444,4263200,6.629735707,1,0
Abby,II,E.fae,1,24,2,1,FALSE,9444,4263200,6.629735707,1,0
Abby,II,E.fae,1,24,2,1,FALSE,9444,4263200,6.629735707,1,0
Abby,II,E.fae,1,24,3,1,FALSE,9444,4263200,6.629735707,1,0
Abby,II,E.fae,1,24,4,1,TRUE,9444,4263200,6.629735707,1,1
Abby,III,PBS,0.01,1,1,1,FALSE,230,13857.5,4.141684887,0,0
Abby,III,PBS,0.01,1,1,1,FALSE,230,13857.5,4.141684887,0,0
Abby,III,PBS,0.01,1,1,1,FALSE,230,13857.5,4.141684887,0,0
Abby,III,PBS,0.01,1,1,1,FALSE,230,13857.5,4.141684887,0,0
Abby,III,PBS,0.01,1,1,1,FALSE,230,13857.5,4.141684887,0,0
Abby,III,PBS,0.01,1,1,1,FALSE,230,13857.5,4.141684887,0,0
Abby,III,PBS,0.01,2,1,1,FALSE,230,13857.5,4.141684887,0,0
Abby,III,PBS,0.01,2,1,1,FALSE,230,13857.5,4.141684887,0,0
Abby,III,PBS,0.01,2,1,1,FALSE,230,13857.5,4.141684887,0,0
Abby,III,PBS,0.01,2,2,1,FALSE,230,13857.5,4.141684887,0,0
Abby,III,PBS,0.01,2,2,1,FALSE,230,13857.5,4.141684887,0,0
Abby,III,PBS,0.01,2,3,1,FALSE,230,13857.5,4.141684887,0,0
Abby,III,PBS,0.01,2,4,1,TRUE,230,13857.5,4.141684887,0,1
Abby,III,PBS,0.01,3,1,1,FALSE,230,13857.5,4.141684887,0,0
Abby,III,PBS,0.01,3,1,1,FALSE,230,13857.5,4.141684887,0,0
Abby,III,PBS,0.01,3,1,1,FALSE,230,13857.5,4.141684887,0,0
Abby,III,PBS,0.01,3,1,1,FALSE,230,13857.5,4.141684887,0,0
Abby,III,PBS,0.01,3,1,1,FALSE,230,13857.5,4.141684887,0,0
Abby,III,PBS,0.01,3,3,1,FALSE,230,13857.5,4.141684887,0,0
Abby,III,PBS,0.01,3,7,0,TRUE,230,13857.5,4.141684887,0,1
Abby,III,PBS,0.1,4,1,1,FALSE,2197,13252.33333,4.122292351,0,0
Abby,III,PBS,0.1,4,1,1,FALSE,2197,13252.33333,4.122292351,0,0
Abby,III,PBS,0.1,4,1,1,FALSE,2197,13252.33333,4.122292351,0,0
Abby,III,PBS,0.1,4,1,1,FALSE,2197,13252.33333,4.122292351,0,0
Abby,III,PBS,0.1,4,1,1,FALSE,2197,13252.33333,4.122292351,0,0
Abby,III,PBS,0.1,4,2,1,FALSE,2197,13252.33333,4.122292351,0,0
Abby,III,PBS,0.1,5,1,1,FALSE,2197,13252.33333,4.122292351,0,0
Abby,III,PBS,0.1,5,1,1,FALSE,2197,13252.33333,4.122292351,0,0
Abby,III,PBS,0.1,5,1,1,FALSE,2197,13252.33333,4.122292351,0,0
Abby,III,PBS,0.1,5,1,1,FALSE,2197,13252.33333,4.122292351,0,0
Abby,III,PBS,0.1,5,1,1,FALSE,2197,13252.33333,4.122292351,0,0
Abby,III,PBS,0.1,5,2,1,FALSE,2197,13252.33333,4.122292351,0,0
Abby,III,PBS,0.1,6,1,1,FALSE,2197,13252.33333,4.122292351,0,0
Abby,III,PBS,0.1,6,1,1,FALSE,2197,13252.33333,4.122292351,0,0
Abby,III,PBS,0.1,6,1,1,FALSE,2197,13252.33333,4.122292351,0,0
Abby,III,PBS,0.1,6,1,1,FALSE,2197,13252.33333,4.122292351,0,0
Abby,III,PBS,0.1,6,3,1,FALSE,2197,13252.33333,4.122292351,0,0
Abby,III,PBS,0.1,6,4,1,TRUE,2197,13252.33333,4.122292351,0,1
Abby,III,PBS,0.1,6,4,1,TRUE,2197,13252.33333,4.122292351,0,1
Abby,III,PBS,1,7,1,1,FALSE,12222,1098333.333,6.040734164,0,0
Abby,III,PBS,1,7,1,1,FALSE,12222,1098333.333,6.040734164,0,0
Abby,III,PBS,1,7,1,1,FALSE,12222,1098333.333,6.040734164,0,0
Abby,III,PBS,1,7,1,1,FALSE,12222,1098333.333,6.040734164,0,0
Abby,III,PBS,1,7,1,1,FALSE,12222,1098333.333,6.040734164,0,0
Abby,III,PBS,1,7,1,1,FALSE,12222,1098333.333,6.040734164,0,0
Abby,III,PBS,1,8,1,1,FALSE,12222,1098333.333,6.040734164,0,0
Abby,III,PBS,1,8,1,1,FALSE,12222,1098333.333,6.040734164,0,0
Abby,III,PBS,1,8,1,1,FALSE,12222,1098333.333,6.040734164,0,0
Abby,III,PBS,1,8,1,1,FALSE,12222,1098333.333,6.040734164,0,0
Abby,III,PBS,1,8,1,1,FALSE,12222,1098333.333,6.040734164,0,0
Abby,III,PBS,1,8,1,1,FALSE,12222,1098333.333,6.040734164,0,0
Abby,III,PBS,1,9,1,1,FALSE,12222,1098333.333,6.040734164,0,0
Abby,III,PBS,1,9,1,1,FALSE,12222,1098333.333,6.040734164,0,0
Abby,III,PBS,1,9,1,1,FALSE,12222,1098333.333,6.040734164,0,0
Abby,III,PBS,1,9,1,1,FALSE,12222,1098333.333,6.040734164,0,0
Abby,III,PBS,1,9,1,1,FALSE,12222,1098333.333,6.040734164,0,0
Abby,III,PBS,1,9,1,1,FALSE,12222,1098333.333,6.040734164,0,0
Abby,III,PBS,1,9,1,1,FALSE,12222,1098333.333,6.040734164,0,0
Abby,III,PBS,1,9,1,1,FALSE,12222,1098333.333,6.040734164,0,0
Abby,III,PBS,2,10,1,1,FALSE,13888,867900,5.938469688,0,0
Abby,III,PBS,2,10,1,1,FALSE,13888,867900,5.938469688,0,0
Abby,III,PBS,2,10,1,1,FALSE,13888,867900,5.938469688,0,0
Abby,III,PBS,2,10,1,1,FALSE,13888,867900,5.938469688,0,0
Abby,III,PBS,2,10,1,1,FALSE,13888,867900,5.938469688,0,0
Abby,III,PBS,2,10,1,1,FALSE,13888,867900,5.938469688,0,0
Abby,III,PBS,2,10,7,0,TRUE,13888,867900,5.938469688,0,1
Abby,III,PBS,2,11,1,1,FALSE,13888,867900,5.938469688,0,0
Abby,III,PBS,2,11,1,1,FALSE,13888,867900,5.938469688,0,0
Abby,III,PBS,2,11,1,1,FALSE,13888,867900,5.938469688,0,0
Abby,III,PBS,2,11,1,1,FALSE,13888,867900,5.938469688,0,0
Abby,III,PBS,2,11,1,1,FALSE,13888,867900,5.938469688,0,0
Abby,III,PBS,2,11,1,1,FALSE,13888,867900,5.938469688,0,0
Abby,III,PBS,2,12,1,1,FALSE,13888,867900,5.938469688,0,0
Abby,III,PBS,2,12,1,1,FALSE,13888,867900,5.938469688,0,0
Abby,III,PBS,2,12,1,1,FALSE,13888,867900,5.938469688,0,0
Abby,III,PBS,2,12,1,1,FALSE,13888,867900,5.938469688,0,0
Abby,III,PBS,2,12,1,1,FALSE,13888,867900,5.938469688,0,0
Abby,III,PBS,2,12,1,1,FALSE,13888,867900,5.938469688,0,0
Abby,III,PBS,2,12,1,1,FALSE,13888,867900,5.938469688,0,0
Abby,III,PBS,2,12,1,1,FALSE,13888,867900,5.938469688,0,0
Abby,III,E.fae,0.01,13,2,1,FALSE,264,1121.2,3.049683089,1,0
Abby,III,E.fae,0.01,13,4,1,TRUE,264,1121.2,3.049683089,1,1
Abby,III,E.fae,0.01,13,4,1,TRUE,264,1121.2,3.049683089,1,1
Abby,III,E.fae,0.01,13,4,1,TRUE,264,1121.2,3.049683089,1,1
Abby,III,E.fae,0.01,13,6,1,TRUE,264,1121.2,3.049683089,1,1
Abby,III,E.fae,0.01,14,2,1,FALSE,264,1121.2,3.049683089,1,0
Abby,III,E.fae,0.01,14,2,1,FALSE,264,1121.2,3.049683089,1,0
Abby,III,E.fae,0.01,14,3,1,FALSE,264,1121.2,3.049683089,1,0
Abby,III,E.fae,0.01,14,7,1,TRUE,264,1121.2,3.049683089,1,1
Abby,III,E.fae,0.01,14,7,1,TRUE,264,1121.2,3.049683089,1,1
Abby,III,E.fae,0.01,14,7,1,TRUE,264,1121.2,3.049683089,1,1
Abby,III,E.fae,0.01,15,2,1,FALSE,264,1121.2,3.049683089,1,0
Abby,III,E.fae,0.01,15,2,1,FALSE,264,1121.2,3.049683089,1,0
Abby,III,E.fae,0.01,15,3,1,FALSE,264,1121.2,3.049683089,1,0
Abby,III,E.fae,0.01,15,4,1,TRUE,264,1121.2,3.049683089,1,1
Abby,III,E.fae,0.01,15,5,1,TRUE,264,1121.2,3.049683089,1,1
Abby,III,E.fae,0.1,16,1,1,FALSE,2700,1903.2,3.279484429,1,0
Abby,III,E.fae,0.1,16,1,1,FALSE,2700,1903.2,3.279484429,1,0
Abby,III,E.fae,0.1,16,2,1,FALSE,2700,1903.2,3.279484429,1,0
Abby,III,E.fae,0.1,16,3,1,FALSE,2700,1903.2,3.279484429,1,0
Abby,III,E.fae,0.1,16,6,1,TRUE,2700,1903.2,3.279484429,1,1
Abby,III,E.fae,0.1,16,7,0,TRUE,2700,1903.2,3.279484429,1,1
Abby,III,E.fae,0.1,17,1,1,FALSE,2700,1903.2,3.279484429,1,0
Abby,III,E.fae,0.1,17,2,1,FALSE,2700,1903.2,3.279484429,1,0
Abby,III,E.fae,0.1,17,2,1,FALSE,2700,1903.2,3.279484429,1,0
Abby,III,E.fae,0.1,17,2,1,FALSE,2700,1903.2,3.279484429,1,0
Abby,III,E.fae,0.1,18,1,1,FALSE,2700,1903.2,3.279484429,1,0
Abby,III,E.fae,0.1,18,2,1,FALSE,2700,1903.2,3.279484429,1,0
